Unnamed: 0,Project Name,datetime,Power[kWh],Power_ConfInt10[kWh],Power_ConfInt25[kWh],Power_ConfInt75[kWh],Power_ConfInt90[kWh],W.Speed[m/s],W.Speed P10[m/s],W.Speed P25[m/s],W.Speed P75[m/s],W.Speed P90[m/s],W.Direc[deg],pred_date,despacho,time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,pressure_msl,relative_humidity_2m
12654,El Dorado,2024-12-10 06:00:00,31115.0,12999.6,21037.4,37298.9,43313.8,8.3,6.5,7.5,9.0,9.5,189.5,pred_20241209,23.47,2024-12-10 06:00:00,16.7,179,31.3,20.5,1014.5,93
12655,El Dorado,2024-12-10 07:00:00,32671.6,15295.8,23065.3,37276.2,45318.4,8.5,6.9,7.6,9.2,9.7,185.8,pred_20241209,14.249999999999998,2024-12-10 07:00:00,17.3,184,30.2,20.8,1015.6,91
12656,El Dorado,2024-12-10 08:00:00,32646.0,14805.9,22521.1,36823.7,42905.6,8.3,6.7,7.6,9.1,9.6,183.1,pred_20241209,11.340000000000002,2024-12-10 08:00:00,15.4,186,32.8,21.7,1016.1,87
12657,El Dorado,2024-12-10 09:00:00,36885.5,16394.6,26344.9,41180.1,46419.7,9.0,7.5,8.2,9.7,10.2,180.7,pred_20241209,5.88,2024-12-10 09:00:00,15.5,180,30.2,22.6,1016.6,81
12658,El Dorado,2024-12-10 10:00:00,36544.9,16872.6,23163.7,41086.2,49059.7,8.8,7.1,7.7,9.5,10.0,172.9,pred_20241209,4.76,2024-12-10 10:00:00,16.4,185,32.4,23.4,1016.3,77
12659,El Dorado,2024-12-10 11:00:00,35255.2,16853.9,23141.7,40641.6,47677.8,8.8,7.2,7.5,9.5,10.0,169.4,pred_20241209,5.79,2024-12-10 11:00:00,18.5,181,36.0,24.4,1015.6,72
12660,El Dorado,2024-12-10 12:00:00,25996.2,12235.3,19780.2,31443.7,43520.8,8.0,6.6,7.0,8.7,9.2,165.5,pred_20241209,4.180000000000001,2024-12-10 12:00:00,17.2,174,36.7,25.0,1014.3,69
12661,El Dorado,2024-12-10 13:00:00,18516.2,7963.2,11808.1,22693.9,33622.3,7.0,5.2,6.0,7.7,8.2,161.9,pred_20241209,0.5900000000000001,2024-12-10 13:00:00,14.8,174,34.6,26.1,1012.8,67
12662,El Dorado,2024-12-10 14:00:00,8984.2,809.2,4180.3,14309.7,25592.3,4.9,3.2,4.1,6.2,7.0,155.5,pred_20241209,2.22,2024-12-10 14:00:00,13.7,166,30.6,26.4,1011.4,65
12663,El Dorado,2024-12-10 15:00:00,6966.0,0.0,2162.2,11845.9,21177.7,4.8,3.1,3.8,5.7,6.6,149.2,pred_20241209,2.5000000000000004,2024-12-10 15:00:00,12.6,161,28.1,26.6,1010.0,65
12664,El Dorado,2024-12-10 16:00:00,4824.6,0.0,20.8,9628.5,16758.0,4.4,2.0,2.8,5.2,6.0,149.8,pred_20241209,0.79,2024-12-10 16:00:00,11.7,157,25.6,26.7,1009.2,65
12665,El Dorado,2024-12-10 17:00:00,3293.3,0.0,0.0,8097.1,16222.5,4.3,2.1,2.9,5.2,5.9,145.7,pred_20241209,1.52,2024-12-10 17:00:00,9.7,137,23.0,25.9,1009.1,70
12666,El Dorado,2024-12-10 18:00:00,3924.6,0.0,0.0,8728.4,16758.0,4.2,2.0,3.0,5.1,6.1,146.0,pred_20241209,3.72,2024-12-10 18:00:00,6.0,134,18.7,25.3,1008.9,76
12667,El Dorado,2024-12-10 19:00:00,4587.7,0.0,0.0,9391.6,16713.8,4.2,1.9,3.0,5.2,6.1,154.2,pred_20241209,3.64,2024-12-10 19:00:00,6.1,161,10.4,23.7,1009.8,83
12668,El Dorado,2024-12-10 20:00:00,7293.7,0.0,2489.8,12097.5,19686.6,5.0,2.6,3.8,5.8,7.1,177.9,pred_20241209,3.1,2024-12-10 20:00:00,6.5,178,11.5,23.0,1010.7,85
12669,El Dorado,2024-12-10 21:00:00,7948.8,0.0,3144.9,12752.7,21342.2,5.0,2.7,3.8,5.8,7.0,186.3,pred_20241209,1.7999999999999998,2024-12-10 21:00:00,4.7,180,9.0,23.0,1010.9,86
12670,El Dorado,2024-12-10 22:00:00,6613.8,0.0,1810.0,11745.6,20803.1,4.7,2.4,3.6,5.6,6.8,199.6,pred_20241209,1.92,2024-12-10 22:00:00,5.8,210,9.7,22.6,1011.4,87
12671,El Dorado,2024-12-10 23:00:00,4915.5,0.0,111.6,9719.3,15884.5,4.2,2.2,3.2,5.2,6.2,209.8,pred_20241209,1.7,2024-12-10 23:00:00,5.3,237,10.1,22.2,1011.8,88
12672,El Dorado,2024-12-11 00:00:00,5255.1,0.0,1077.4,10659.3,16893.2,4.5,2.8,3.8,5.7,6.6,208.2,pred_20241210,0.0,2024-12-11 00:00:00,4.3,255,9.4,21.7,1011.5,90
12673,El Dorado,2024-12-11 01:00:00,5809.5,0.0,1631.7,11376.9,16893.2,4.7,2.9,3.9,5.9,6.6,208.8,pred_20241210,0.0,2024-12-11 01:00:00,4.6,252,8.3,21.3,1011.1,91
12674,El Dorado,2024-12-11 02:00:00,4694.2,0.0,516.5,9768.6,15816.3,4.4,2.7,3.6,5.5,6.1,208.5,pred_20241210,0.0,2024-12-11 02:00:00,5.4,255,9.4,20.9,1010.6,93
12675,El Dorado,2024-12-11 03:00:00,3969.5,0.0,0.0,8147.3,15123.2,4.1,2.4,3.3,5.4,6.2,209.8,pred_20241210,0.0,2024-12-11 03:00:00,5.0,255,9.7,20.6,1010.1,93
12676,El Dorado,2024-12-11 04:00:00,2920.0,0.0,0.0,7097.7,14092.2,3.6,1.7,2.7,5.0,5.7,208.2,pred_20241210,0.0,2024-12-11 04:00:00,5.5,261,9.7,20.9,1010.0,91
12677,El Dorado,2024-12-11 05:00:00,2381.8,0.0,0.0,6559.5,14092.2,3.2,1.6,2.5,4.5,5.5,203.1,pred_20241210,0.0,2024-12-11 05:00:00,4.9,264,10.8,21.0,1010.0,91
12678,El Dorado,2024-12-11 06:00:00,1979.1,0.0,0.0,6156.8,14092.2,2.9,1.6,2.2,4.3,5.5,207.2,pred_20241210,0.0,2024-12-11 06:00:00,2.9,277,8.6,20.7,1010.4,93
12679,El Dorado,2024-12-11 07:00:00,1638.8,0.0,0.0,5816.5,14092.2,2.5,1.0,1.8,4.2,5.4,213.2,pred_20241210,0.0,2024-12-11 07:00:00,2.6,335,8.3,23.6,1010.8,90
12680,El Dorado,2024-12-11 08:00:00,1236.8,0.0,0.0,5414.5,14092.2,2.2,0.9,1.4,3.9,5.4,228.2,pred_20241210,0.0,2024-12-11 08:00:00,6.4,36,15.8,25.3,1010.9,75
12681,El Dorado,2024-12-11 09:00:00,956.4,0.0,0.0,5134.1,14092.2,1.9,0.6,1.2,3.4,4.9,32.3,pred_20241210,0.09,2024-12-11 09:00:00,9.8,26,22.3,26.6,1011.4,72
12682,El Dorado,2024-12-11 10:00:00,513.8,0.0,0.0,8036.9,17596.7,3.2,1.5,2.2,4.8,6.2,16.6,pred_20241210,2.08,2024-12-11 10:00:00,16.8,10,33.8,28.0,1010.8,66
12683,El Dorado,2024-12-11 11:00:00,5850.7,0.0,1673.0,16211.8,30255.8,4.8,2.4,3.0,5.9,7.5,13.3,pred_20241210,2.6,2024-12-11 11:00:00,17.9,15,35.6,28.1,1009.8,67
12684,El Dorado,2024-12-11 12:00:00,17364.6,2522.0,12414.6,34772.8,46821.6,6.4,4.5,5.2,8.3,9.6,8.2,pred_20241210,10.94,2024-12-11 12:00:00,21.4,359,42.1,29.3,1008.6,63
12685,El Dorado,2024-12-11 13:00:00,30089.9,12917.7,23957.8,44274.7,52592.8,7.8,6.1,6.9,9.4,10.0,4.5,pred_20241210,13.159999999999998,2024-12-11 13:00:00,22.5,360,43.6,29.6,1007.5,62
12686,El Dorado,2024-12-11 14:00:00,36828.4,22586.1,31559.7,51318.3,53548.9,8.8,7.3,8.0,10.3,11.5,354.8,pred_20241210,26.11,2024-12-11 14:00:00,23.8,358,44.6,29.8,1006.4,60
12687,El Dorado,2024-12-11 15:00:00,37194.8,22657.0,32391.0,51791.6,53530.9,8.8,7.3,7.9,10.4,11.1,356.9,pred_20241210,28.05,2024-12-11 15:00:00,25.2,351,48.6,30.0,1004.9,59
12688,El Dorado,2024-12-11 16:00:00,36575.3,19558.4,31771.4,49517.5,53421.6,8.7,7.1,7.9,10.2,10.8,359.0,pred_20241210,23.79,2024-12-11 16:00:00,23.4,358,50.4,30.1,1004.0,59
12689,El Dorado,2024-12-11 17:00:00,37716.5,19558.4,32912.7,49517.5,53813.5,8.9,7.1,8.1,10.1,10.8,356.9,pred_20241210,28.3,2024-12-11 17:00:00,18.8,5,44.3,29.4,1003.5,63
12690,El Dorado,2024-12-11 18:00:00,38255.7,21107.3,33451.9,49517.5,53548.9,9.1,7.2,8.3,10.0,10.8,359.6,pred_20241210,27.770000000000003,2024-12-11 18:00:00,17.7,4,34.6,28.0,1003.6,70
12691,El Dorado,2024-12-11 19:00:00,36710.6,20918.3,31906.7,47217.1,51710.0,8.8,7.4,7.9,9.8,10.6,357.6,pred_20241210,31.330000000000005,2024-12-11 19:00:00,15.9,5,31.7,26.6,1004.7,74
12692,El Dorado,2024-12-11 20:00:00,34173.4,21980.9,29369.5,46699.2,51444.7,8.7,7.3,7.9,9.8,10.3,355.7,pred_20241210,30.169999999999995,2024-12-11 20:00:00,14.6,1,28.1,26.0,1006.2,77
12693,El Dorado,2024-12-11 21:00:00,32338.6,13378.8,26882.2,43238.0,47710.0,8.3,6.5,7.5,9.4,9.8,345.8,pred_20241210,23.96,2024-12-11 21:00:00,14.6,351,28.4,26.4,1006.7,76
12694,El Dorado,2024-12-11 22:00:00,31567.3,11640.3,22357.1,39074.3,46964.1,8.0,6.1,7.2,9.0,9.5,342.3,pred_20241210,5.109999999999999,2024-12-11 22:00:00,11.9,349,25.6,25.8,1007.3,79
12695,El Dorado,2024-12-11 23:00:00,30910.0,9236.0,22056.5,38475.2,46964.1,8.0,6.0,7.1,9.0,9.4,340.6,pred_20241210,4.239999999999999,2024-12-11 23:00:00,11.3,346,20.9,25.3,1007.8,80
12696,El Dorado,2024-12-12 00:00:00,29174.8,11829.0,21268.0,36386.6,45189.1,8.0,6.0,7.0,8.8,9.6,339.4,pred_20241211,6.07,2024-12-12 00:00:00,11.3,347,19.4,24.9,1007.5,82
12697,El Dorado,2024-12-12 01:00:00,35448.1,14001.3,25416.4,43374.6,48615.7,8.6,6.3,7.7,9.5,10.3,336.6,pred_20241211,8.9,2024-12-12 01:00:00,12.1,339,20.9,24.8,1007.2,81
12698,El Dorado,2024-12-12 02:00:00,40842.2,14989.1,28908.0,48632.6,53329.3,9.1,6.6,8.3,10.1,10.8,336.2,pred_20241211,10.87,2024-12-12 02:00:00,13.2,345,22.7,24.7,1006.9,81
12699,El Dorado,2024-12-12 03:00:00,44784.6,19368.5,33714.8,49855.5,53703.7,9.7,7.3,8.8,10.5,11.0,336.3,pred_20241211,16.740000000000002,2024-12-12 03:00:00,15.4,344,26.6,24.7,1006.4,81
12700,El Dorado,2024-12-12 04:00:00,42059.0,19911.3,33684.9,47745.2,51992.1,9.5,7.7,8.7,10.2,10.7,340.3,pred_20241211,31.520000000000003,2024-12-12 04:00:00,15.4,341,28.1,24.7,1006.0,81
12701,El Dorado,2024-12-12 05:00:00,37575.7,16918.0,29780.2,43901.8,47994.6,9.1,6.7,8.3,9.8,10.3,326.7,pred_20241211,9.23,2024-12-12 05:00:00,14.7,345,26.6,24.4,1006.1,83
12702,El Dorado,2024-12-12 06:00:00,35148.6,13288.2,26606.0,39326.3,47640.6,8.9,6.6,8.0,9.6,10.1,354.7,pred_20241211,11.0,2024-12-12 06:00:00,16.5,346,28.8,24.6,1006.7,83
12703,El Dorado,2024-12-12 07:00:00,27326.0,10583.7,22578.5,39071.7,47841.8,7.4,6.0,6.7,9.1,9.9,345.9,pred_20241211,11.829999999999998,2024-12-12 07:00:00,18.7,347,33.8,26.2,1007.4,79
12704,El Dorado,2024-12-12 08:00:00,34836.9,12656.0,24590.6,46176.2,50209.8,8.8,6.2,7.5,10.1,10.6,0.6,pred_20241211,24.94,2024-12-12 08:00:00,17.9,354,35.6,27.8,1007.4,74
12705,El Dorado,2024-12-12 09:00:00,45434.9,18310.0,26831.9,50381.9,53391.8,10.3,6.6,7.6,11.0,12.3,0.7,pred_20241211,30.39,2024-12-12 09:00:00,24.4,354,46.1,29.5,1007.4,68
12706,El Dorado,2024-12-12 10:00:00,53634.6,44895.4,49456.9,54000.0,54000.0,12.5,9.7,10.6,13.3,13.8,356.7,pred_20241211,28.840000000000003,2024-12-12 10:00:00,27.1,355,52.2,30.4,1007.4,62
12707,El Dorado,2024-12-12 11:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,13.9,11.6,12.5,14.7,15.2,351.0,pred_20241211,29.38,2024-12-12 11:00:00,28.7,356,55.1,31.1,1007.2,60
12708,El Dorado,2024-12-12 12:00:00,52659.3,45549.8,48481.6,54000.0,54000.0,14.3,12.5,13.3,15.1,15.6,349.6,pred_20241211,30.37,2024-12-12 12:00:00,27.9,358,55.1,31.6,1006.2,57
12709,El Dorado,2024-12-12 13:00:00,52368.7,45259.2,48191.0,54000.0,54000.0,14.6,12.9,13.6,15.4,15.9,349.5,pred_20241211,30.419999999999995,2024-12-12 13:00:00,29.4,355,56.5,31.8,1005.3,57
12710,El Dorado,2024-12-12 14:00:00,53997.9,45822.8,49194.0,54000.0,54000.0,14.6,13.1,13.7,15.5,16.3,348.3,pred_20241211,30.36,2024-12-12 14:00:00,29.2,357,56.9,31.4,1004.3,59
12711,El Dorado,2024-12-12 15:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,14.5,13.1,13.7,15.5,16.3,348.3,pred_20241211,29.169999999999995,2024-12-12 15:00:00,28.9,356,56.2,30.7,1003.0,62
12712,El Dorado,2024-12-12 16:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,14.4,12.4,13.3,15.2,15.8,349.0,pred_20241211,30.29,2024-12-12 16:00:00,30.7,355,57.2,30.3,1002.3,63
12713,El Dorado,2024-12-12 17:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,14.4,12.4,13.1,15.2,15.8,349.0,pred_20241211,30.54,2024-12-12 17:00:00,27.0,358,58.0,28.8,1001.8,70
12714,El Dorado,2024-12-12 18:00:00,53853.8,45678.8,49049.9,54000.0,54000.0,14.0,12.5,13.1,14.8,15.4,348.0,pred_20241211,29.73,2024-12-12 18:00:00,23.9,6,49.3,27.2,1002.0,79
12715,El Dorado,2024-12-12 19:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,13.6,12.2,12.8,14.5,15.1,347.4,pred_20241211,31.58,2024-12-12 19:00:00,23.6,0,43.9,26.1,1003.2,83
12716,El Dorado,2024-12-12 20:00:00,53680.7,45505.6,48876.8,54000.0,54000.0,13.2,11.7,12.3,14.0,14.6,346.2,pred_20241211,31.6,2024-12-12 20:00:00,25.2,357,45.7,25.4,1004.3,86
12717,El Dorado,2024-12-12 21:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,13.1,11.7,12.3,14.2,14.8,346.2,pred_20241211,31.68,2024-12-12 21:00:00,27.9,357,51.1,25.5,1005.4,83
12718,El Dorado,2024-12-12 22:00:00,53862.4,45687.3,49058.5,54000.0,54000.0,13.7,12.3,12.9,15.0,15.8,347.6,pred_20241211,31.69,2024-12-12 22:00:00,27.5,349,50.8,25.2,1006.0,86
12719,El Dorado,2024-12-12 23:00:00,54000.0,45825.0,49196.1,54000.0,54000.0,14.4,13.0,13.6,15.4,16.1,347.0,pred_20241211,30.739999999999995,2024-12-12 23:00:00,26.0,351,50.0,25.0,1005.9,86
12720,El Dorado,2024-12-13 00:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,14.4,12.9,13.6,15.8,16.5,343.8,pred_20241212,22.71,2024-12-13 00:00:00,27.0,354,48.6,24.7,1005.4,86
12721,El Dorado,2024-12-13 01:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.2,13.9,14.4,16.3,17.0,343.4,pred_20241212,24.29,2024-12-13 01:00:00,28.9,356,52.6,24.5,1004.2,87
12722,El Dorado,2024-12-13 02:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.4,14.2,14.7,16.7,17.1,344.0,pred_20241212,28.09,2024-12-13 02:00:00,29.2,352,53.6,24.1,1003.2,88
12723,El Dorado,2024-12-13 03:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.3,14.1,14.6,16.6,17.1,344.2,pred_20241212,31.85,2024-12-13 03:00:00,27.3,349,53.3,24.2,1002.9,86
12724,El Dorado,2024-12-13 04:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.2,14.0,14.5,16.5,16.7,344.9,pred_20241212,31.770000000000003,2024-12-13 04:00:00,27.5,351,50.0,24.4,1002.7,85
12725,El Dorado,2024-12-13 05:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.1,13.8,14.3,16.3,16.6,343.8,pred_20241212,31.67,2024-12-13 05:00:00,27.9,354,50.8,24.3,1003.2,86
12726,El Dorado,2024-12-13 06:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.0,13.7,14.2,15.9,16.5,345.0,pred_20241212,31.33,2024-12-13 06:00:00,28.1,353,51.5,24.4,1003.9,85
12727,El Dorado,2024-12-13 07:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.0,13.7,14.2,15.9,16.6,348.9,pred_20241212,31.49,2024-12-13 07:00:00,21.4,358,51.1,25.0,1004.7,82
12728,El Dorado,2024-12-13 08:00:00,54000.0,46890.5,49822.3,54000.0,54000.0,15.5,14.0,14.6,16.6,17.3,346.9,pred_20241212,30.31,2024-12-13 08:00:00,24.3,360,45.4,25.7,1004.5,80
12729,El Dorado,2024-12-13 09:00:00,51506.0,44396.5,47328.3,54000.0,54000.0,16.5,15.2,15.8,17.8,18.3,347.9,pred_20241212,31.22,2024-12-13 09:00:00,26.6,351,51.5,28.0,1003.9,72
12730,El Dorado,2024-12-13 10:00:00,51957.6,44848.1,47779.9,54000.0,54000.0,16.6,15.3,15.9,17.8,18.3,346.9,pred_20241212,31.260000000000005,2024-12-13 10:00:00,31.1,355,59.4,29.2,1003.7,66
12731,El Dorado,2024-12-13 11:00:00,52093.5,44984.1,47915.8,54000.0,54000.0,16.6,15.2,15.8,17.3,17.8,344.8,pred_20241212,31.4,2024-12-13 11:00:00,35.0,357,66.6,29.9,1003.4,62
12732,El Dorado,2024-12-13 12:00:00,51260.8,44151.4,47083.1,54000.0,54000.0,16.9,15.3,16.0,18.0,18.1,344.0,pred_20241212,31.31,2024-12-13 12:00:00,37.0,356,70.2,30.6,1002.7,57
12733,El Dorado,2024-12-13 13:00:00,50827.6,43718.2,46649.9,54000.0,54000.0,16.1,14.8,15.3,17.3,17.8,344.3,pred_20241212,31.000000000000004,2024-12-13 13:00:00,39.9,350,75.2,31.2,1001.4,53
12734,El Dorado,2024-12-13 14:00:00,51099.7,42924.7,46295.8,54000.0,54000.0,14.1,12.5,13.3,15.3,15.7,343.8,pred_20241212,30.98,2024-12-13 14:00:00,39.3,345,75.2,31.4,1000.5,53
12735,El Dorado,2024-12-13 15:00:00,43119.4,34944.3,38315.5,53956.8,53576.9,11.7,8.1,9.3,13.1,14.3,342.0,pred_20241212,30.950000000000006,2024-12-13 15:00:00,32.8,344,75.6,30.9,1000.5,56
12736,El Dorado,2024-12-13 16:00:00,29601.2,17605.7,22268.2,37090.8,48165.1,8.7,4.9,6.2,9.9,10.9,297.4,pred_20241212,29.2,2024-12-13 16:00:00,23.9,339,61.2,30.5,1001.1,58
12737,El Dorado,2024-12-13 17:00:00,14503.1,0.0,3381.3,19307.0,26200.3,6.2,3.0,4.1,7.1,8.2,252.2,pred_20241212,28.01,2024-12-13 17:00:00,22.7,356,44.3,29.1,1001.4,64
12738,El Dorado,2024-12-13 18:00:00,12699.1,706.6,3077.3,17503.0,21276.9,5.2,2.5,3.9,6.3,8.0,247.1,pred_20241212,27.87,2024-12-13 18:00:00,15.0,343,41.8,27.7,1001.6,73
12739,El Dorado,2024-12-13 19:00:00,10172.1,0.0,215.2,14976.0,18347.1,5.3,1.7,2.9,6.2,7.5,224.9,pred_20241212,0.0,2024-12-13 19:00:00,4.6,231,26.6,26.2,1003.9,84
12740,El Dorado,2024-12-13 20:00:00,9412.2,0.0,0.0,14216.1,17587.2,4.9,1.7,2.8,5.8,7.2,275.9,pred_20241212,17.13,2024-12-13 20:00:00,6.0,319,13.0,24.5,1005.9,92
12741,El Dorado,2024-12-13 21:00:00,8191.5,0.0,488.2,12995.4,16366.5,4.2,1.6,2.6,5.1,6.7,222.0,pred_20241212,22.12,2024-12-13 21:00:00,14.2,196,24.1,23.8,1007.6,94
12742,El Dorado,2024-12-13 22:00:00,7690.3,0.0,149.1,12494.2,15865.3,4.7,1.4,2.4,5.5,6.5,249.7,pred_20241212,7.040000000000001,2024-12-13 22:00:00,9.9,205,24.1,23.6,1008.5,96
12743,El Dorado,2024-12-13 23:00:00,4572.7,0.0,0.0,9376.5,14840.0,3.3,1.2,2.1,4.9,6.6,250.1,pred_20241212,8.92,2024-12-13 23:00:00,10.2,188,17.3,23.3,1008.7,96
12744,El Dorado,2024-12-14 00:00:00,3900.5,0.0,0.0,8078.2,16498.0,4.3,2.5,3.5,5.6,6.9,213.4,pred_20241213,18.68,2024-12-14 00:00:00,10.0,171,18.0,23.3,1008.1,96
12745,El Dorado,2024-12-14 01:00:00,2783.1,0.0,0.0,6960.9,14092.2,3.9,1.8,2.7,5.0,6.3,234.1,pred_20241213,12.02,2024-12-14 01:00:00,9.5,159,16.6,23.0,1008.1,96
12746,El Dorado,2024-12-14 02:00:00,1851.6,0.0,0.0,6029.3,14092.2,3.6,1.7,2.4,5.1,6.3,279.6,pred_20241213,2.05,2024-12-14 02:00:00,8.3,146,15.8,22.8,1008.4,96
12747,El Dorado,2024-12-14 03:00:00,1892.6,0.0,0.0,6070.4,14092.2,3.8,1.7,2.4,5.0,6.3,298.1,pred_20241213,2.92,2024-12-14 03:00:00,8.8,136,14.4,22.6,1008.1,94
12748,El Dorado,2024-12-14 04:00:00,3389.9,0.0,0.0,7567.6,14092.2,4.0,1.6,2.6,5.1,6.3,233.5,pred_20241213,15.53,2024-12-14 04:00:00,11.3,160,25.6,21.9,1008.0,97
12749,El Dorado,2024-12-14 05:00:00,2225.4,0.0,0.0,6403.1,14092.2,3.5,1.7,2.5,4.9,6.4,269.3,pred_20241213,19.1,2024-12-14 05:00:00,10.3,174,33.1,21.7,1008.4,96
12750,El Dorado,2024-12-14 06:00:00,2987.5,0.0,0.0,7165.2,14092.2,3.1,1.6,2.2,4.4,5.7,204.1,pred_20241213,20.89,2024-12-14 06:00:00,6.1,178,16.6,21.8,1009.7,97
12751,El Dorado,2024-12-14 07:00:00,1657.3,0.0,0.0,5835.1,14092.2,2.1,0.9,1.4,4.0,5.6,310.7,pred_20241213,2.24,2024-12-14 07:00:00,7.4,186,13.7,21.9,1010.9,97
12752,El Dorado,2024-12-14 08:00:00,2783.0,0.0,0.0,6960.7,14092.2,3.0,1.1,1.9,4.7,5.9,240.6,pred_20241213,0.48,2024-12-14 08:00:00,5.6,187,13.0,22.3,1011.5,95
12753,El Dorado,2024-12-14 09:00:00,877.1,0.0,0.0,5054.8,14092.2,3.2,1.8,2.5,4.7,6.5,340.8,pred_20241213,0.03,2024-12-14 09:00:00,12.3,185,23.4,23.3,1012.3,89
12754,El Dorado,2024-12-14 10:00:00,2228.0,0.0,0.0,6405.7,14092.2,3.9,1.7,2.6,5.0,6.4,319.2,pred_20241213,1.86,2024-12-14 10:00:00,15.3,182,30.2,25.7,1012.1,73
12755,El Dorado,2024-12-14 11:00:00,2566.2,0.0,0.0,6743.9,14092.2,3.3,1.3,1.9,4.7,5.9,305.7,pred_20241213,1.2500000000000002,2024-12-14 11:00:00,14.4,171,32.4,26.5,1012.0,66
12756,El Dorado,2024-12-14 12:00:00,2734.6,0.0,0.0,6912.3,14092.2,3.3,1.2,1.9,4.6,5.9,326.7,pred_20241213,1.05,2024-12-14 12:00:00,13.1,167,29.9,27.1,1011.3,64
12757,El Dorado,2024-12-14 13:00:00,2975.0,0.0,0.0,7152.7,14092.2,3.6,1.4,2.1,4.9,6.2,317.2,pred_20241213,1.16,2024-12-14 13:00:00,14.2,172,29.9,28.0,1009.9,60
12758,El Dorado,2024-12-14 14:00:00,6919.8,0.0,0.1,11723.7,15094.8,4.0,1.0,2.0,5.0,6.6,275.9,pred_20241213,2.07,2024-12-14 14:00:00,14.2,171,30.6,29.3,1008.2,55
12759,El Dorado,2024-12-14 15:00:00,4605.2,0.0,0.0,9409.1,14840.0,3.8,1.1,2.0,5.0,6.4,201.2,pred_20241213,0.28,2024-12-14 15:00:00,14.7,160,31.3,29.8,1006.5,52
12760,El Dorado,2024-12-14 16:00:00,7209.3,0.0,17.1,12013.2,16837.3,4.3,1.3,2.2,5.3,7.0,183.3,pred_20241213,0.02,2024-12-14 16:00:00,15.8,133,31.3,28.4,1005.9,61
12761,El Dorado,2024-12-14 17:00:00,8280.4,0.0,1933.0,13084.2,19058.1,5.1,2.3,3.0,5.9,7.3,175.1,pred_20241213,0.07,2024-12-14 17:00:00,11.6,132,31.0,27.1,1006.3,68
12762,El Dorado,2024-12-14 18:00:00,10930.2,632.4,3801.3,15734.0,21825.8,5.5,3.0,4.1,6.4,7.6,186.5,pred_20241213,4.220000000000001,2024-12-14 18:00:00,7.8,119,20.5,26.5,1006.8,72
12763,El Dorado,2024-12-14 19:00:00,12154.4,329.3,4549.1,16958.3,25121.7,5.5,2.7,4.2,6.5,7.7,200.3,pred_20241213,1.6599999999999997,2024-12-14 19:00:00,3.9,137,14.0,25.3,1007.7,79
12764,El Dorado,2024-12-14 20:00:00,12053.5,1107.8,4680.9,16857.4,25121.7,5.4,2.8,4.3,6.7,7.6,206.3,pred_20241213,1.62,2024-12-14 20:00:00,1.2,219,5.0,25.2,1009.1,79
12765,El Dorado,2024-12-14 21:00:00,16067.8,1263.9,8129.1,26256.0,34992.7,5.6,3.5,4.8,7.7,8.9,208.8,pred_20241213,3.1299999999999994,2024-12-14 21:00:00,4.5,209,7.2,24.3,1009.9,81
12766,El Dorado,2024-12-14 22:00:00,19717.0,6622.2,10023.8,26774.6,36545.0,6.3,4.4,5.4,7.8,8.7,190.2,pred_20241213,12.23,2024-12-14 22:00:00,7.3,208,11.5,24.1,1011.1,81
12767,El Dorado,2024-12-14 23:00:00,18203.7,8876.7,13399.8,34539.7,39731.4,6.6,4.8,5.7,8.0,9.0,194.0,pred_20241213,19.96,2024-12-14 23:00:00,10.3,203,17.3,23.7,1011.8,79
12768,El Dorado,2024-12-15 00:00:00,16500.6,2996.8,6890.1,26896.7,39098.5,6.8,3.4,4.7,7.8,9.1,194.0,pred_20241214,19.11,2024-12-15 00:00:00,11.2,202,18.7,23.3,1011.7,78
12769,El Dorado,2024-12-15 01:00:00,28236.3,9264.3,19304.8,40288.6,46281.9,8.0,5.4,6.7,9.0,9.6,195.9,pred_20241214,22.35,2024-12-15 01:00:00,11.2,196,20.2,23.4,1011.3,76
12770,El Dorado,2024-12-15 02:00:00,36376.3,17102.1,27158.8,47589.1,50880.1,8.8,7.2,7.9,9.7,10.4,196.2,pred_20241214,7.790000000000001,2024-12-15 02:00:00,9.8,193,18.7,23.0,1010.7,79
12771,El Dorado,2024-12-15 03:00:00,42070.5,22195.3,34440.0,49242.3,53549.7,9.3,7.8,8.6,10.1,10.7,191.6,pred_20241214,2.49,2024-12-15 03:00:00,11.2,196,18.7,22.5,1010.3,81
